ep  36800  train 0.0001/1.000  test 0.0006/1.000  elapsed 232.0s
ep  36900  train 0.0000/1.000  test 0.0004/1.000  elapsed 232.6s
ep  37000  train 0.0000/1.000  test 0.0003/1.000  elapsed 232.5s
ep  37100  train 0.0000/1.000  test 0.0002/1.000  elapsed 233.1s
ep  37200  train 0.0000/1.000  test 0.0001/1.000  elapsed 233.8s
ep  37300  train 0.0000/1.000  test 0.0001/1.000  elapsed 234.4s
ep  37400  train 0.0000/1.000  test 0.0000/1.000  elapsed 235.0s
ep  37500  train 0.0000/1.000  test 0.0000/1.000  elapsed 235.7s
ep  37600  train 0.0000/1.000  test 0.0000/1.000  elapsed 236.3s
ep  37700  train 0.0001/1.000  test 0.0033/0.999  elapsed 236.9s
ep  37800  train 0.0007/1.000  test 0.0014/1.000  elapsed 237.6s
ep  37900  train 0.0009/1.000  test 0.0020/1.000  elapsed 238.2s
ep  38000  train 0.0003/1.000  test 0.0013/1.000  elapsed 238.8s
ep  38100  train 0.0001/1.000  test 0.0009/1.000  elapsed 239.5s
ep  38200  train 0.0000/1.000  test 0.0007/1.000  elapsed 240.1s
ep  38300  train 0.0000/1.000  test 0.0006/1.000  elapsed 240.7s
ep  38400  train 0.0000/1.000  test 0.0005/1.000  elapsed 241.4s
ep  38500  train 0.0000/1.000  test 0.0004/1.000  elapsed 242.0s
ep  38600  train 0.0000/1.000  test 0.0003/1.000  elapsed 242.6s
ep  38700  train 0.0000/1.000  test 0.0002/1.000  elapsed 243.3s
ep  38800  train 0.0000/1.000  test 0.0001/1.000  elapsed 243.9s
ep  38900  train 0.0000/1.000  test 0.0001/1.000  elapsed 244.5s
ep  39000  train 0.0549/0.979  test 0.0925/0.968  elapsed 245.2s
ep  39100  train 0.0003/1.000  test 0.0016/1.000  elapsed 245.8s
ep  39200  train 0.0014/1.000  test 0.0027/1.000  elapsed 246.4s
ep  39300  train 0.0007/1.000  test 0.0019/1.000  elapsed 247.1s
ep  39400  train 0.0003/1.000  test 0.0011/1.000  elapsed 247.7s
ep  39500  train 0.0001/1.000  test 0.0007/1.000  elapsed 248.3s
ep  39600  train 0.0000/1.000  test 0.0005/1.000  elapsed 249.0s
ep  39700  train 0.0000/1.000  test 0.0003/1.000  elapsed 249.6s
ep  39800  train 0.0000/1.000  test 0.0002/1.000  elapsed 250.2s
ep  39900  train 0.0000/1.000  test 0.0002/1.000  elapsed 250.9s
ep  40000  train 0.0000/1.000  test 0.0001/1.000  elapsed 251.5s
ep  40100  train 0.0000/1.000  test 0.0001/1.000  elapsed 252.1s
ep  40200  train 0.0000/1.000  test 0.0001/1.000  elapsed 252.8s
ep  40300  train 0.0000/1.000  test 0.0000/1.000  elapsed 253.4s
ep  40400  train 0.0001/1.000  test 0.0010/1.000  elapsed 254.0s
ep  40500  train 0.0005/1.000  test 0.0010/1.000  elapsed 254.7s
ep  40600  train 0.0004/1.000  test 0.0011/1.000  elapsed 255.3s
ep  40700  train 0.0002/1.000  test 0.0006/1.000  elapsed 255.9s
ep  40800  train 0.0001/1.000  test 0.0004/1.000  elapsed 256.6s
ep  40900  train 0.0000/1.000  test 0.0003/1.000  elapsed 257.2s
ep  41000  train 0.0000/1.000  test 0.0003/1.000  elapsed 257.8s
ep  41100  train 0.0000/1.000  test 0.0003/1.000  elapsed 258.5s
ep  41200  train 0.0000/1.000  test 0.0003/1.000  elapsed 259.1s
ep  41300  train 0.0000/1.000  test 0.0002/1.000  elapsed 259.7s
ep  41400  train 0.0000/1.000  test 0.0002/1.000  elapsed 260.4s
ep  41500  train 0.0000/1.000  test 0.0001/1.000  elapsed 261.0s
ep  41600  train 0.0000/1.000  test 0.0000/1.000  elapsed 261.7s
ep  41700  train 0.0001/1.000  test 0.0025/0.999  elapsed 262.3s
ep  41800  train 0.0006/1.000  test 0.0013/1.000  elapsed 262.9s
ep  41900  train 0.0005/1.000  test 0.0012/1.000  elapsed 263.6s
ep  42000  train 0.0002/1.000  test 0.0007/1.000  elapsed 264.2s
ep  42100  train 0.0001/1.000  test 0.0004/1.000  elapsed 264.2s
ep  42200  train 0.0000/1.000  test 0.0002/1.000  elapsed 264.8s
ep  42300  train 0.0000/1.000  test 0.0002/1.000  elapsed 265.5s
ep  42400  train 0.0000/1.000  test 0.0001/1.000  elapsed 266.1s
ep  42500  train 0.0000/1.000  test 0.0001/1.000  elapsed 266.8s
ep  42600  train 0.0000/1.000  test 0.0001/1.000  elapsed 267.4s
ep  42700  train 0.0000/1.000  test 0.0001/1.000  elapsed 268.0s
ep  42800  train 0.0000/1.000  test 0.0000/1.000  elapsed 268.7s
ep  42900  train 0.0000/1.000  test 0.0000/1.000  elapsed 269.3s
ep  43000  train 0.0001/1.000  test 0.0020/0.999  elapsed 269.9s
ep  43100  train 0.0006/1.000  test 0.0013/1.000  elapsed 270.6s
ep  43200  train 0.0007/1.000  test 0.0017/1.000  elapsed 271.2s
ep  43300  train 0.0003/1.000  test 0.0011/1.000  elapsed 271.9s
ep  43400  train 0.0001/1.000  test 0.0007/1.000  elapsed 272.5s
ep  43500  train 0.0000/1.000  test 0.0006/1.000  elapsed 273.1s
ep  43600  train 0.0000/1.000  test 0.0005/1.000  elapsed 273.8s
ep  43700  train 0.0000/1.000  test 0.0004/1.000  elapsed 274.4s
ep  43800  train 0.0000/1.000  test 0.0003/1.000  elapsed 275.0s
ep  43900  train 0.0000/1.000  test 0.0002/1.000  elapsed 275.7s
ep  44000  train 0.0000/1.000  test 0.0001/1.000  elapsed 276.3s
ep  44100  train 0.0000/1.000  test 0.0001/1.000  elapsed 276.9s
ep  44200  train 0.0000/1.000  test 0.0000/1.000  elapsed 277.6s
ep  44300  train 0.0001/1.000  test 0.0041/0.999  elapsed 278.2s
ep  44400  train 0.0005/1.000  test 0.0011/1.000  elapsed 278.8s
ep  44500  train 0.0005/1.000  test 0.0013/1.000  elapsed 279.5s
ep  44600  train 0.0002/1.000  test 0.0008/1.000  elapsed 280.1s
ep  44700  train 0.0001/1.000  test 0.0005/1.000  elapsed 280.7s
ep  44800  train 0.0000/1.000  test 0.0003/1.000  elapsed 281.4s
ep  44900  train 0.0000/1.000  test 0.0002/1.000  elapsed 282.0s
ep  45000  train 0.0000/1.000  test 0.0001/1.000  elapsed 282.6s
ep  45100  train 0.0000/1.000  test 0.0001/1.000  elapsed 283.3s
ep  45200  train 0.0000/1.000  test 0.0000/1.000  elapsed 283.9s
ep  45300  train 0.0000/1.000  test 0.0000/1.000  elapsed 284.5s
ep  45400  train 0.0000/1.000  test 0.0000/1.000  elapsed 285.2s
ep  45500  train 0.0000/1.000  test 0.0000/1.000  elapsed 285.8s
ep  45600  train 0.0002/1.000  test 0.0036/0.999  elapsed 286.5s
ep  45700  train 0.0007/1.000  test 0.0014/1.000  elapsed 287.1s
ep  45800  train 0.0014/1.000  test 0.0028/1.000  elapsed 287.8s
ep  45900  train 0.0006/1.000  test 0.0016/1.000  elapsed 288.5s
ep  46000  train 0.0002/1.000  test 0.0009/1.000  elapsed 289.1s
ep  46100  train 0.0001/1.000  test 0.0006/1.000  elapsed 289.8s
ep  46200  train 0.0000/1.000  test 0.0004/1.000  elapsed 290.4s
ep  46300  train 0.0000/1.000  test 0.0003/1.000  elapsed 291.0s
ep  46400  train 0.0000/1.000  test 0.0002/1.000  elapsed 291.7s
ep  46500  train 0.0000/1.000  test 0.0002/1.000  elapsed 292.3s
ep  46600  train 0.0000/1.000  test 0.0001/1.000  elapsed 292.9s
ep  46700  train 0.0000/1.000  test 0.0001/1.000  elapsed 293.6s
ep  46800  train 0.0000/1.000  test 0.0000/1.000  elapsed 294.2s
ep  46900  train 0.0000/1.000  test 0.0000/1.000  elapsed 294.8s
ep  47000  train 0.0001/1.000  test 0.0005/1.000  elapsed 295.5s
ep  47100  train 0.0006/1.000  test 0.0013/1.000  elapsed 296.1s
ep  47200  train 0.0002/1.000  test 0.0009/1.000  elapsed 296.0s
ep  47300  train 0.0001/1.000  test 0.0006/1.000  elapsed 296.6s
ep  47400  train 0.0000/1.000  test 0.0004/1.000  elapsed 297.2s
ep  47500  train 0.0000/1.000  test 0.0003/1.000  elapsed 297.9s
ep  47600  train 0.0000/1.000  test 0.0002/1.000  elapsed 298.5s
ep  47700  train 0.0000/1.000  test 0.0002/1.000  elapsed 299.1s
ep  47800  train 0.0000/1.000  test 0.0001/1.000  elapsed 299.8s
ep  47900  train 0.0000/1.000  test 0.0001/1.000  elapsed 300.4s
ep  48000  train 0.0000/1.000  test 0.0000/1.000  elapsed 301.0s
ep  48100  train 0.0000/1.000  test 0.0000/1.000  elapsed 301.7s
ep  48200  train 0.0184/0.992  test 0.0351/0.987  elapsed 302.3s
ep  48300  train 0.0001/1.000  test 0.0005/1.000  elapsed 303.0s
ep  48400  train 0.0004/1.000  test 0.0009/1.000  elapsed 303.6s
ep  48500  train 0.0002/1.000  test 0.0005/1.000  elapsed 304.2s
ep  48600  train 0.0001/1.000  test 0.0003/1.000  elapsed 304.9s
ep  48700  train 0.0000/1.000  test 0.0002/1.000  elapsed 305.5s
ep  48800  train 0.0000/1.000  test 0.0001/1.000  elapsed 306.1s
ep  48900  train 0.0000/1.000  test 0.0001/1.000  elapsed 306.8s
ep  49000  train 0.0000/1.000  test 0.0000/1.000  elapsed 307.4s
ep  49100  train 0.0000/1.000  test 0.0000/1.000  elapsed 308.0s
ep  49200  train 0.0000/1.000  test 0.0000/1.000  elapsed 308.7s
ep  49300  train 0.0000/1.000  test 0.0000/1.000  elapsed 309.3s
ep  49400  train 0.0000/1.000  test 0.0000/1.000  elapsed 309.9s
ep  49500  train 0.0001/1.000  test 0.0014/1.000  elapsed 310.6s
ep  49600  train 0.0010/1.000  test 0.0017/1.000  elapsed 311.2s
ep  49700  train 0.0008/1.000  test 0.0017/1.000  elapsed 311.9s
ep  49800  train 0.0003/1.000  test 0.0008/1.000  elapsed 312.5s
ep  49900  train 0.0001/1.000  test 0.0004/1.000  elapsed 313.1s
ep  49999  train 0.0000/1.000  test 0.0002/1.000  elapsed 313.8s
[done] out_dir=/mnt/c/Users/yesul.min/work/SWAI/Y1S2_2026Spring/DeepLearning/Deep-learning-Term-project/results/grokking/run_20260524_012428  wall=313.8s
